enum_name,enum_id,bedes_content_uuid,bedes_term,bedes_definition,bedes_url,bedes_related_term_uuid,distance
cal/h,5456,29081950-d82c-4fbd-b29c-27088630c6b5,cal/h,calorie/hour,https://bedes.lbl.gov/node/29081950-d82c-4fbd-b29c-27088630c6b5,10645e3b-270a-4251-8153-36017540d539,1.0
ft-lbf/h,5457,1a85046c-2934-46c1-997b-2ebf381ac9b5,ft-lbf/h,Foot-Pound Force Per Hour,https://bedes.lbl.gov/node/1a85046c-2934-46c1-997b-2ebf381ac9b5,10645e3b-270a-4251-8153-36017540d539,1.0
ft-lbf/min,5458,68557e0d-0163-4009-b55b-d76c394015bb,ft-lbf/min,Foot-Pound Force Per Minute,https://bedes.lbl.gov/node/68557e0d-0163-4009-b55b-d76c394015bb,10645e3b-270a-4251-8153-36017540d539,1.0
Btu/s,5459,da9f96ec-b753-4b79-90b1-1f0895ca299f,Btu/s,British thermal units per second,https://bedes.lbl.gov/node/da9f96ec-b753-4b79-90b1-1f0895ca299f,10645e3b-270a-4251-8153-36017540d539,1.0
kBtu/hr,5460,c6105ca1-6bb9-4b4d-9594-81e27324e782,kBtu/hr,thousand British thermal unit per unit hour,https://bedes.lbl.gov/node/c6105ca1-6bb9-4b4d-9594-81e27324e782,10645e3b-270a-4251-8153-36017540d539,1.0
MMBtu/hr,5461,40c6abb1-3944-4485-9567-a2b8ff0d810f,MMBtu/hr,million British Thermal Unit per hour,https://bedes.lbl.gov/node/40c6abb1-3944-4485-9567-a2b8ff0d810f,10645e3b-270a-4251-8153-36017540d539,1.0
therms/h,5462,0534d11a-ec7b-47fb-a23a-c4739ae0ca79,therms/h,therms per hour,https://bedes.lbl.gov/node/0534d11a-ec7b-47fb-a23a-c4739ae0ca79,10645e3b-270a-4251-8153-36017540d539,1.0
lbs/h,5463,27e7f542-5e15-498b-b033-32e08daa2a4f,lbs/h,pounds per hour,https://bedes.lbl.gov/node/27e7f542-5e15-498b-b033-32e08daa2a4f,10645e3b-270a-4251-8153-36017540d539,1.0
Klbs/h,5464,36cd0e92-79fb-4fbf-a18f-5283869e55f8,Klbs/h,thousand pounds per hour,https://bedes.lbl.gov/node/36cd0e92-79fb-4fbf-a18f-5283869e55f8,10645e3b-270a-4251-8153-36017540d539,1.0
Mlbs/h,5465,ce93df08-b83e-4c25-8d2e-2c1a2655ff5f,Mlbs/h,million pounds per hour,https://bedes.lbl.gov/node/ce93df08-b83e-4c25-8d2e-2c1a2655ff5f,10645e3b-270a-4251-8153-36017540d539,1.0
Cooling ton,5466,437f592b-2605-4be4-bffc-debf6de305d4,Cooling ton,Ton of refrigeration,https://bedes.lbl.gov/node/437f592b-2605-4be4-bffc-debf6de305d4,10645e3b-270a-4251-8153-36017540d539,1.0
Other,5467,,,,,,
COP,5468,54231526-b920-4507-83a5-220c3e563c12,COP,Coefficient of performance - a measure of the amount of power input to a system compared to the amount of power output by that system.,https://bedes.lbl.gov/node/54231526-b920-4507-83a5-220c3e563c12,4af43a8f-ebba-442e-a670-9d12bc940fb6,1.0
AFUE,5469,fbdf2d91-fb2d-4c54-a01b-ff89174c2101,AFUE,"Annual fuel utilization efficiency is a thermal efficiency measure of combustion equipment like furnaces, boilers, and water heaters. The AFUE differs from the true 'thermal efficiency' in that it is not a steady-state, peak measure of conversion efficiency, but instead attempts to represent the actual, season-long, average efficiency of that piece of equipment, including the operating transients. It is a dimensionless ratio of useful energy output to energy input, expressed as a percentage. For example, a 90% AFUE for a gas furnace means it outputs 90 BTUs of useful heating for every 100 BTUs of Natural Gas input (where the rest may be wasted heat in the exhaust). A higher AFUE means higher efficiency.",https://bedes.lbl.gov/node/fbdf2d91-fb2d-4c54-a01b-ff89174c2101,4af43a8f-ebba-442e-a670-9d12bc940fb6,1.0
HSPF,5470,49d79df3-3be7-4743-abd7-0388981bbe50,HSPF,"Like SEER, this is a measurement of the efficiency of a system and the units are the same (BTU/h divided by Watt). However, this measures the efficiency of the system in heating mode, not cooling mode. Therefore it applies only to heat pumps or reversible air conditioning units and not to units that only cool a space.",https://bedes.lbl.gov/node/49d79df3-3be7-4743-abd7-0388981bbe50,4af43a8f-ebba-442e-a670-9d12bc940fb6,1.0
Other,5471,,,,,,
Unknown,5472,,,,,,
Vapor compression,5473,f5b8cc9d-c0ea-462b-9179-6e4a8dcad427,Vapor compression chiller,,https://bedes.lbl.gov/node/f5b8cc9d-c0ea-462b-9179-6e4a8dcad427,c5eca96c-5058-420d-9d80-74696bc84ecb,0.936
Absorption,5474,29ce4721-54aa-46bd-81f0-0f91adeb9a48,Absorption chiller,,https://bedes.lbl.gov/node/29ce4721-54aa-46bd-81f0-0f91adeb9a48,c5eca96c-5058-420d-9d80-74696bc84ecb,0.9111111111111111
Other,5475,,,,,,
Unknown,5476,,,,,,
Electric Motor,5477,5dbecea1-b39d-408c-9b53-c596950376fe,Electric motor,,https://bedes.lbl.gov/node/5dbecea1-b39d-408c-9b53-c596950376fe,e802e887-e904-4c69-b28e-3cb479c3186a,0.9714285714285714
Steam,5478,d98d400f-0fc5-47c9-96e0-51def137efd3,Steam,,https://bedes.lbl.gov/node/d98d400f-0fc5-47c9-96e0-51def137efd3,6cd952c7-117d-4a94-875e-ff77d7920db4,1.0
Gas Turbine,5479,3e64f151-3dee-41a6-8ada-e2e24ce31181,Gas turbine,,https://bedes.lbl.gov/node/3e64f151-3dee-41a6-8ada-e2e24ce31181,e802e887-e904-4c69-b28e-3cb479c3186a,0.9636363636363636
Other,5480,,,,,,
Unknown,5481,,,,,,
Reciprocating,5482,9b485ca9-b3b3-411f-ae3c-d955aa302d68,Reciprocating,A positive-displacement compressor that uses pistons driven by a crankshaft to deliver gases at high pressure.,https://bedes.lbl.gov/node/9b485ca9-b3b3-411f-ae3c-d955aa302d68,0ffe20cd-2ff0-4663-a55a-911e566c8bdf,1.0
Screw,5483,5693d896-1d36-49fc-a880-6a93f51ab310,Screw,A positive displacement rotary compressor that produces compression with two intermeshing helical rotors. A compressor that is a component of a vapor-compression refrigerating machine and is used to draw the refrigerant vapor from the evaporator and deliver it to the condenser.,https://bedes.lbl.gov/node/5693d896-1d36-49fc-a880-6a93f51ab310,0ffe20cd-2ff0-4663-a55a-911e566c8bdf,1.0
Scroll,5484,c73943e5-7613-4e4b-9755-b70410525a33,Scroll,Positive displacement compressor in which the reduction in internal volume of the compression chamber is accomplished by an orbiting scroll (involute spiral) within a mating stationary scroll. A device for compressing air or refrigerant.,https://bedes.lbl.gov/node/c73943e5-7613-4e4b-9755-b70410525a33,0ffe20cd-2ff0-4663-a55a-911e566c8bdf,1.0
Centrifugal,5485,1bc5c227-548b-4113-bd87-b2844252bad1,Centrifugal,"A non-positive displacement compressor that depends, in part, on centrifugal forces for pressure rise. A turbocompressor. Centrifugal compressors supply the compression in water chillers cycles.",https://bedes.lbl.gov/node/1bc5c227-548b-4113-bd87-b2844252bad1,0ffe20cd-2ff0-4663-a55a-911e566c8bdf,1.0
Other,5486,,,,,,
Unknown,5487,,,,,,
Steam,5488,d98d400f-0fc5-47c9-96e0-51def137efd3,Steam,,https://bedes.lbl.gov/node/d98d400f-0fc5-47c9-96e0-51def137efd3,6cd952c7-117d-4a94-875e-ff77d7920db4,1.0
Solar energy,5489,4f2368cd-204c-450f-a0a0-77f3527f706d,Solar energy,,https://bedes.lbl.gov/node/4f2368cd-204c-450f-a0a0-77f3527f706d,6cd952c7-117d-4a94-875e-ff77d7920db4,1.0
Combustion,5490,56094b2d-a71c-451b-acf3-0bd132620cbb,Combustion,The measure of how much energy is extracted from the fuel and is the ratio of heat transferred to the combustion air divided by the heat input of the fuel. (0-1),https://bedes.lbl.gov/node/56094b2d-a71c-451b-acf3-0bd132620cbb,0c7a8485-8b74-49a4-b063-6ce3ff0c6155,1.0
Waste heat,5491,f2a55451-e036-4c9b-8245-8ece9699932c,Waste heat,Amount of heat energy rejected to its surroundings.,https://bedes.lbl.gov/node/f2a55451-e036-4c9b-8245-8ece9699932c,9b368a3c-9548-477b-98d8-56aeb270a43e,1.0
Other,5492,,,,,,
Unknown,5493,,,,,,
Single effect,5494,2f16176e-9940-450e-b90a-a06899f7a228,Single effect,,https://bedes.lbl.gov/node/2f16176e-9940-450e-b90a-a06899f7a228,51875d3d-f36d-4d70-bdf9-058745bfa0f1,1.0
Double effect,5495,ac7c6608-3dde-4c0c-a6c2-7fe34e0a07aa,Double effect,,https://bedes.lbl.gov/node/ac7c6608-3dde-4c0c-a6c2-7fe34e0a07aa,51875d3d-f36d-4d70-bdf9-058745bfa0f1,1.0
Other,5496,,,,,,
Unknown,5497,,,,,,
During the day,5498,039ba6e4-ad91-4bf4-8d2b-3b3a77551274,During the day,,https://bedes.lbl.gov/node/039ba6e4-ad91-4bf4-8d2b-3b3a77551274,04009076-ba0b-478f-8029-883f833f5f2f,1.0
At night,5499,d71fb6dd-59bd-4046-8210-dd3796018a32,At night,,https://bedes.lbl.gov/node/d71fb6dd-59bd-4046-8210-dd3796018a32,04009076-ba0b-478f-8029-883f833f5f2f,1.0
During sleeping and unoccupied hours,5500,a8ebe561-4827-4f21-b7f7-37b75deaa302,During sleeping and unoccupied hours,,https://bedes.lbl.gov/node/a8ebe561-4827-4f21-b7f7-37b75deaa302,04009076-ba0b-478f-8029-883f833f5f2f,1.0
Seasonal,5501,e270f06d-d06c-4301-875b-8191db902916,Seasonal,,https://bedes.lbl.gov/node/e270f06d-d06c-4301-875b-8191db902916,04009076-ba0b-478f-8029-883f833f5f2f,1.0
Never-rarely,5502,55a8bd7b-5f6b-446e-b4a0-8313cf45af1d,Never or rarely,,https://bedes.lbl.gov/node/55a8bd7b-5f6b-446e-b4a0-8313cf45af1d,04009076-ba0b-478f-8029-883f833f5f2f,0.9118181818181819
Other,5503,,,,,,
Unknown,5504,,,,,,
None,5505,,,,,,
Single stage,5506,9f932e70-9d52-4e77-acfe-186f1ae42e18,Single stage,Operated with single stage (on/off) control,https://bedes.lbl.gov/node/9f932e70-9d52-4e77-acfe-186f1ae42e18,8db00da0-baad-4605-bacd-1457e8838e54,1.0
Multiple discrete stages,5507,3fdbd271-02ea-4b72-b60b-eb7573605412,Multiple discrete stages,"Operated with multiple, discrete stages, discrete unloading stages, or with stepped speed motors that are controlled to operate at discrete stages",https://bedes.lbl.gov/node/3fdbd271-02ea-4b72-b60b-eb7573605412,8db00da0-baad-4605-bacd-1457e8838e54,1.0
Variable,5508,3fab1614-8529-458c-a162-5f1082a2543e,Variable,Operated at variable speeds or with modulating unloading,https://bedes.lbl.gov/node/3fab1614-8529-458c-a162-5f1082a2543e,8db00da0-baad-4605-bacd-1457e8838e54,1.0
Modulating,5509,4d6fa320-a564-404c-be8d-776b17cc734d,Modulating,"Modulating burners are designed to control the burner output (size of flame) to match the boilers variable load requirements, during this process the burner is designed to stay at the correct fuel air ratios across the complete firing range ensuring maximum combustion and boiler efficiencies",https://bedes.lbl.gov/node/4d6fa320-a564-404c-be8d-776b17cc734d,f2e049ee-f34a-40ab-9776-fabcbad9c3f9,1.0
Other,5510,,,,,,
Unknown,5511,,,,,,
R134a,5512,f2d05d47-8133-4033-8aad-d84c5408649e,R134a,,https://bedes.lbl.gov/node/f2d05d47-8133-4033-8aad-d84c5408649e,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R123,5513,54f3f2fb-1995-4735-ab8e-f5b92cde6bc7,R123,,https://bedes.lbl.gov/node/54f3f2fb-1995-4735-ab8e-f5b92cde6bc7,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R22,5514,f8b7da50-c044-4aeb-a914-15c45601e3cb,R22,,https://bedes.lbl.gov/node/f8b7da50-c044-4aeb-a914-15c45601e3cb,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R290,5515,d6fae95e-55c2-42ba-a4f5-2fd979b229ec,R290,propane,https://bedes.lbl.gov/node/d6fae95e-55c2-42ba-a4f5-2fd979b229ec,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R401a,5516,62c9fad1-d27e-48ac-a4e1-b9b990c45664,R401a,,https://bedes.lbl.gov/node/62c9fad1-d27e-48ac-a4e1-b9b990c45664,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R404a,5517,78de84d6-29ff-4c62-ac48-2869fbbd8cc2,R404a,,https://bedes.lbl.gov/node/78de84d6-29ff-4c62-ac48-2869fbbd8cc2,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R407a,5518,95c47ff7-fa52-4483-9dc4-eff200692479,R407a,,https://bedes.lbl.gov/node/95c47ff7-fa52-4483-9dc4-eff200692479,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R407c,5519,67a2bd89-f231-4fa3-bb3e-ca0b0daae5cf,R407c,,https://bedes.lbl.gov/node/67a2bd89-f231-4fa3-bb3e-ca0b0daae5cf,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R408a,5520,5cbde909-c961-4ee5-b142-c4c995eb7112,R408a,,https://bedes.lbl.gov/node/5cbde909-c961-4ee5-b142-c4c995eb7112,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R409a,5521,2ac851ac-27b4-43d4-8cc8-d3350f010bd2,R409a,,https://bedes.lbl.gov/node/2ac851ac-27b4-43d4-8cc8-d3350f010bd2,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R410a,5522,08e6370f-82bb-42d6-b6bb-56d67b91a60c,R410a,,https://bedes.lbl.gov/node/08e6370f-82bb-42d6-b6bb-56d67b91a60c,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R500,5523,d733ccaf-4ca4-4dfa-ba31-3c47bb954468,R500,,https://bedes.lbl.gov/node/d733ccaf-4ca4-4dfa-ba31-3c47bb954468,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R502,5524,a149d697-0ca6-4b1d-a666-4236a47d2e20,R502,,https://bedes.lbl.gov/node/a149d697-0ca6-4b1d-a666-4236a47d2e20,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R600a,5525,f7e42eb4-9f09-4ebb-ac7a-489f7fddaeff,R600a,,https://bedes.lbl.gov/node/f7e42eb4-9f09-4ebb-ac7a-489f7fddaeff,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R744,5526,13b0cad6-12bf-48a9-90dc-abf6bda3bb97,R744,CO2,https://bedes.lbl.gov/node/13b0cad6-12bf-48a9-90dc-abf6bda3bb97,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R717,5527,08583cff-64b6-49b6-bd48-9625828f4f48,R717,ammonia,https://bedes.lbl.gov/node/08583cff-64b6-49b6-bd48-9625828f4f48,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
R718,5528,f94b7129-4706-48e3-b5ca-e561062af8a0,R718,water,https://bedes.lbl.gov/node/f94b7129-4706-48e3-b5ca-e561062af8a0,8eccedba-beab-4932-99bb-90e3ab213c2f,1.0
Other,5529,,,,,,
Unknown,5530,,,,,,
COP,5531,54231526-b920-4507-83a5-220c3e563c12,COP,Coefficient of performance - a measure of the amount of power input to a system compared to the amount of power output by that system.,https://bedes.lbl.gov/node/54231526-b920-4507-83a5-220c3e563c12,4af43a8f-ebba-442e-a670-9d12bc940fb6,1.0
EER,5532,95eff8cc-97b9-4934-8e6a-3528e4ef4fde,EER,Energy efficiency ratio - the ratio of output cooling energy (in BTU) to electrical input energy (in Watt-hour).,https://bedes.lbl.gov/node/95eff8cc-97b9-4934-8e6a-3528e4ef4fde,4af43a8f-ebba-442e-a670-9d12bc940fb6,1.0
SEER,5533,3426b17e-e1c4-488a-a85d-d209220e43ef,SEER,Seasonal energy efficiency ratio - ratio of output cooling energy (in BTU) to electrical input energy (in Watt-hour). However the SEER is a representative measurement of how the system behaves over a season where the outdoor temperature varies.,https://bedes.lbl.gov/node/3426b17e-e1c4-488a-a85d-d209220e43ef,4af43a8f-ebba-442e-a670-9d12bc940fb6,1.0
kW/ton,5534,1edf347e-6fb8-4997-9436-d344af564cb7,kW/ton,kilowatt per ton,https://bedes.lbl.gov/node/1edf347e-6fb8-4997-9436-d344af564cb7,10645e3b-270a-4251-8153-36017540d539,1.0
Other,5535,,,,,,
cfh,5536,5e2891d6-7d38-40b1-ac97-a422e700e141,cfh,Cubic feet per hour,https://bedes.lbl.gov/node/5e2891d6-7d38-40b1-ac97-a422e700e141,10645e3b-270a-4251-8153-36017540d539,1.0
ft3/min,5537,34fe0477-5c08-49b1-9bf2-90bea6dd8a4a,ft3/min,cubic feet per minute,https://bedes.lbl.gov/node/34fe0477-5c08-49b1-9bf2-90bea6dd8a4a,10645e3b-270a-4251-8153-36017540d539,1.0
kcf/h,5538,49e988d5-4112-44dd-9038-54162d3f9d4f,kcf/h,thousand cubic feet per hour,https://bedes.lbl.gov/node/49e988d5-4112-44dd-9038-54162d3f9d4f,10645e3b-270a-4251-8153-36017540d539,1.0
MCF/day,5539,4ab65f7e-6a69-4cb4-b3ae-356dffc93bcb,MCF/day,million cubic feet per day,https://bedes.lbl.gov/node/4ab65f7e-6a69-4cb4-b3ae-356dffc93bcb,10645e3b-270a-4251-8153-36017540d539,1.0
gpm,5540,8d41b494-60e6-4827-8c10-75fb4cd8332a,gpm,Gallons per minute,https://bedes.lbl.gov/node/8d41b494-60e6-4827-8c10-75fb4cd8332a,10645e3b-270a-4251-8153-36017540d539,1.0
W,5541,cb6ed949-6415-454d-ae9a-4a2d5defb23b,W,Watt,https://bedes.lbl.gov/node/cb6ed949-6415-454d-ae9a-4a2d5defb23b,10645e3b-270a-4251-8153-36017540d539,1.0
kW,5542,1c64b2b3-ebb2-412c-9230-de7041d53664,kW,kilowatt,https://bedes.lbl.gov/node/1c64b2b3-ebb2-412c-9230-de7041d53664,10645e3b-270a-4251-8153-36017540d539,1.0
hp,5543,03f3c9da-a4d0-4f1e-803f-a1e7edcd31a4,hp,horsepower,https://bedes.lbl.gov/node/03f3c9da-a4d0-4f1e-803f-a1e7edcd31a4,10645e3b-270a-4251-8153-36017540d539,1.0
MW,5544,a02b0f4d-7d09-4bd7-bbf9-12abe93227d0,MW,million Watt,https://bedes.lbl.gov/node/a02b0f4d-7d09-4bd7-bbf9-12abe93227d0,10645e3b-270a-4251-8153-36017540d539,1.0
Btu/hr,5545,071d364d-b079-4492-9226-062f4a8014e4,Btu/hr,British thermal unit per hour (energy rate),https://bedes.lbl.gov/node/071d364d-b079-4492-9226-062f4a8014e4,10645e3b-270a-4251-8153-36017540d539,1.0
cal/h,5546,29081950-d82c-4fbd-b29c-27088630c6b5,cal/h,calorie/hour,https://bedes.lbl.gov/node/29081950-d82c-4fbd-b29c-27088630c6b5,10645e3b-270a-4251-8153-36017540d539,1.0
ft-lbf/h,5547,1a85046c-2934-46c1-997b-2ebf381ac9b5,ft-lbf/h,Foot-Pound Force Per Hour,https://bedes.lbl.gov/node/1a85046c-2934-46c1-997b-2ebf381ac9b5,10645e3b-270a-4251-8153-36017540d539,1.0
ft-lbf/min,5548,68557e0d-0163-4009-b55b-d76c394015bb,ft-lbf/min,Foot-Pound Force Per Minute,https://bedes.lbl.gov/node/68557e0d-0163-4009-b55b-d76c394015bb,10645e3b-270a-4251-8153-36017540d539,1.0
Btu/s,5549,da9f96ec-b753-4b79-90b1-1f0895ca299f,Btu/s,British thermal units per second,https://bedes.lbl.gov/node/da9f96ec-b753-4b79-90b1-1f0895ca299f,10645e3b-270a-4251-8153-36017540d539,1.0
kBtu/hr,5550,c6105ca1-6bb9-4b4d-9594-81e27324e782,kBtu/hr,thousand British thermal unit per unit hour,https://bedes.lbl.gov/node/c6105ca1-6bb9-4b4d-9594-81e27324e782,10645e3b-270a-4251-8153-36017540d539,1.0
MMBtu/hr,5551,40c6abb1-3944-4485-9567-a2b8ff0d810f,MMBtu/hr,million British Thermal Unit per hour,https://bedes.lbl.gov/node/40c6abb1-3944-4485-9567-a2b8ff0d810f,10645e3b-270a-4251-8153-36017540d539,1.0
therms/h,5552,0534d11a-ec7b-47fb-a23a-c4739ae0ca79,therms/h,therms per hour,https://bedes.lbl.gov/node/0534d11a-ec7b-47fb-a23a-c4739ae0ca79,10645e3b-270a-4251-8153-36017540d539,1.0
lbs/h,5553,27e7f542-5e15-498b-b033-32e08daa2a4f,lbs/h,pounds per hour,https://bedes.lbl.gov/node/27e7f542-5e15-498b-b033-32e08daa2a4f,10645e3b-270a-4251-8153-36017540d539,1.0
Klbs/h,5554,36cd0e92-79fb-4fbf-a18f-5283869e55f8,Klbs/h,thousand pounds per hour,https://bedes.lbl.gov/node/36cd0e92-79fb-4fbf-a18f-5283869e55f8,10645e3b-270a-4251-8153-36017540d539,1.0
Mlbs/h,5555,ce93df08-b83e-4c25-8d2e-2c1a2655ff5f,Mlbs/h,million pounds per hour,https://bedes.lbl.gov/node/ce93df08-b83e-4c25-8d2e-2c1a2655ff5f,10645e3b-270a-4251-8153-36017540d539,1.0
Cooling ton,5556,437f592b-2605-4be4-bffc-debf6de305d4,Cooling ton,Ton of refrigeration,https://bedes.lbl.gov/node/437f592b-2605-4be4-bffc-debf6de305d4,10645e3b-270a-4251-8153-36017540d539,1.0
Other,5557,,,,,,
ENERGY STAR,5558,bfdd8935-fd3c-454b-a748-e77f4b5620b4,ENERGY STAR,,https://bedes.lbl.gov/node/bfdd8935-fd3c-454b-a748-e77f4b5620b4,ad6bed68-892c-4078-870e-958b41953f8d,1.0
ENERGY STAR Most Efficient,5559,ab108401-31cd-4a58-b5ae-086c07a36e2f,ENERGY STAR Most Efficient,"Part of the EPA Energy Star rating system, which distinguishes products that deliver cutting edge energy efficiency and the latest in technological innovation.",https://bedes.lbl.gov/node/ab108401-31cd-4a58-b5ae-086c07a36e2f,06427039-12b0-40b9-996f-5990cabd1c33,1.0
FEMP Designated,5560,d0dc6964-a871-4488-a68a-55a7b798a6c9,FEMP Designated,Federal agencies are required to procure energy-efficient products. The Federal Energy Management Program (FEMP) helps Federal purchasers comply with these requirements by identifying energy- and water-efficient products.,https://bedes.lbl.gov/node/d0dc6964-a871-4488-a68a-55a7b798a6c9,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 1,5561,4f7150f8-5aaa-460a-b811-48287cd883c0,CEE Tier 1,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 1 meets Energy Star, includes the top 25% of models, is cost-effective for the customer and multiple manufacturers make the product widely available.",https://bedes.lbl.gov/node/4f7150f8-5aaa-460a-b811-48287cd883c0,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 2,5562,211a4465-8786-41ee-b2ff-d1ac4156e719,CEE Tier 2,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 and 3 exceed Energy Star minimums, are cost-effective for the customer with an incentive, is cost-effective for most market, and three or more manufacturers make the product.transformation programs.",https://bedes.lbl.gov/node/211a4465-8786-41ee-b2ff-d1ac4156e719,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 3,5563,6e842e0b-b63a-4ec7-bafd-a71a5077bf81,CEE Tier 3,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 exceeds Energy Star minimums, is cost-effective for the customer with an incentive, and three or more manufacturers make the product, and is cost-effective for most market transformation programs.",https://bedes.lbl.gov/node/6e842e0b-b63a-4ec7-bafd-a71a5077bf81,06427039-12b0-40b9-996f-5990cabd1c33,1.0
Other,5564,,,,,,
None,5565,,,,,,
Unknown,5566,,,,,,
COP,5567,54231526-b920-4507-83a5-220c3e563c12,COP,Coefficient of performance - a measure of the amount of power input to a system compared to the amount of power output by that system.,https://bedes.lbl.gov/node/54231526-b920-4507-83a5-220c3e563c12,4af43a8f-ebba-442e-a670-9d12bc940fb6,1.0
EER,5568,95eff8cc-97b9-4934-8e6a-3528e4ef4fde,EER,Energy efficiency ratio - the ratio of output cooling energy (in BTU) to electrical input energy (in Watt-hour).,https://bedes.lbl.gov/node/95eff8cc-97b9-4934-8e6a-3528e4ef4fde,4af43a8f-ebba-442e-a670-9d12bc940fb6,1.0
SEER,5569,3426b17e-e1c4-488a-a85d-d209220e43ef,SEER,Seasonal energy efficiency ratio - ratio of output cooling energy (in BTU) to electrical input energy (in Watt-hour). However the SEER is a representative measurement of how the system behaves over a season where the outdoor temperature varies.,https://bedes.lbl.gov/node/3426b17e-e1c4-488a-a85d-d209220e43ef,4af43a8f-ebba-442e-a670-9d12bc940fb6,1.0
kW/ton,5570,1edf347e-6fb8-4997-9436-d344af564cb7,kW/ton,kilowatt per ton,https://bedes.lbl.gov/node/1edf347e-6fb8-4997-9436-d344af564cb7,10645e3b-270a-4251-8153-36017540d539,1.0
Other,5571,,,,,,
cfh,5572,5e2891d6-7d38-40b1-ac97-a422e700e141,cfh,Cubic feet per hour,https://bedes.lbl.gov/node/5e2891d6-7d38-40b1-ac97-a422e700e141,10645e3b-270a-4251-8153-36017540d539,1.0
ft3/min,5573,34fe0477-5c08-49b1-9bf2-90bea6dd8a4a,ft3/min,cubic feet per minute,https://bedes.lbl.gov/node/34fe0477-5c08-49b1-9bf2-90bea6dd8a4a,10645e3b-270a-4251-8153-36017540d539,1.0
kcf/h,5574,49e988d5-4112-44dd-9038-54162d3f9d4f,kcf/h,thousand cubic feet per hour,https://bedes.lbl.gov/node/49e988d5-4112-44dd-9038-54162d3f9d4f,10645e3b-270a-4251-8153-36017540d539,1.0
MCF/day,5575,4ab65f7e-6a69-4cb4-b3ae-356dffc93bcb,MCF/day,million cubic feet per day,https://bedes.lbl.gov/node/4ab65f7e-6a69-4cb4-b3ae-356dffc93bcb,10645e3b-270a-4251-8153-36017540d539,1.0
gpm,5576,8d41b494-60e6-4827-8c10-75fb4cd8332a,gpm,Gallons per minute,https://bedes.lbl.gov/node/8d41b494-60e6-4827-8c10-75fb4cd8332a,10645e3b-270a-4251-8153-36017540d539,1.0
W,5577,cb6ed949-6415-454d-ae9a-4a2d5defb23b,W,Watt,https://bedes.lbl.gov/node/cb6ed949-6415-454d-ae9a-4a2d5defb23b,10645e3b-270a-4251-8153-36017540d539,1.0
kW,5578,1c64b2b3-ebb2-412c-9230-de7041d53664,kW,kilowatt,https://bedes.lbl.gov/node/1c64b2b3-ebb2-412c-9230-de7041d53664,10645e3b-270a-4251-8153-36017540d539,1.0
hp,5579,03f3c9da-a4d0-4f1e-803f-a1e7edcd31a4,hp,horsepower,https://bedes.lbl.gov/node/03f3c9da-a4d0-4f1e-803f-a1e7edcd31a4,10645e3b-270a-4251-8153-36017540d539,1.0
MW,5580,a02b0f4d-7d09-4bd7-bbf9-12abe93227d0,MW,million Watt,https://bedes.lbl.gov/node/a02b0f4d-7d09-4bd7-bbf9-12abe93227d0,10645e3b-270a-4251-8153-36017540d539,1.0
Btu/hr,5581,071d364d-b079-4492-9226-062f4a8014e4,Btu/hr,British thermal unit per hour (energy rate),https://bedes.lbl.gov/node/071d364d-b079-4492-9226-062f4a8014e4,10645e3b-270a-4251-8153-36017540d539,1.0
cal/h,5582,29081950-d82c-4fbd-b29c-27088630c6b5,cal/h,calorie/hour,https://bedes.lbl.gov/node/29081950-d82c-4fbd-b29c-27088630c6b5,10645e3b-270a-4251-8153-36017540d539,1.0
ft-lbf/h,5583,1a85046c-2934-46c1-997b-2ebf381ac9b5,ft-lbf/h,Foot-Pound Force Per Hour,https://bedes.lbl.gov/node/1a85046c-2934-46c1-997b-2ebf381ac9b5,10645e3b-270a-4251-8153-36017540d539,1.0
ft-lbf/min,5584,68557e0d-0163-4009-b55b-d76c394015bb,ft-lbf/min,Foot-Pound Force Per Minute,https://bedes.lbl.gov/node/68557e0d-0163-4009-b55b-d76c394015bb,10645e3b-270a-4251-8153-36017540d539,1.0
