attribute_name,attribute_id,attribute_path,bedes_content_uuid,bedes_term,bedes_category,bedes_definition,bedes_url,distance
SystemPerformanceRatio,1002,Audits.Audit.Systems.HVACSystems.HVACSystem.OtherHVACSystems.OtherHVACSystem.OtherHVACType.SpotExhaust.SystemPerformanceRatio,d29e8cff-0c09-46cf-bc19-287e16f461ad,System Performance Ratio,HVAC,"Ratio of annual system load to the annual system energy consumption (similar to a whole system COP). A higher value indicates less heating and/or cooling energy use to meet the loads, and therefore represents a more efficient HVAC system. SPR can be used to describe the heating, cooling, and overall HVAC systems.",https://bedes.lbl.gov/node/d29e8cff-0c09-46cf-bc19-287e16f461ad,0.9833333333333333
Dehumidifier,,,,,,,,
DehumidificationType,968,Audits.Audit.Systems.HVACSystems.HVACSystem.OtherHVACSystems.OtherHVACSystem.OtherHVACType.Dehumidifier.DehumidificationType,f670883e-99eb-432e-99f0-58dd449442f0,Dehumidification Type,HVAC,Dehumidification type in air-distribution system.,https://bedes.lbl.gov/node/f670883e-99eb-432e-99f0-58dd449442f0,0.9904761904761905
HumidityControlMaximum,,,,,,,,
AirCleaner,,,,,,,,
MechanicalVentilation,,,,,,,,
VentilationRate,995,Audits.Audit.Systems.HVACSystems.HVACSystem.OtherHVACSystems.OtherHVACSystem.OtherHVACType.SpotExhaust.VentilationRate,05f0f2a8-7998-41d3-bf6e-a01f21fba519,Ventilation Rate,HVAC,Installed flow rate for mechanical ventilation system.,https://bedes.lbl.gov/node/05f0f2a8-7998-41d3-bf6e-a01f21fba519,0.9874999999999999
RequiredVentilationRate,996,Audits.Audit.Systems.HVACSystems.HVACSystem.OtherHVACSystems.OtherHVACSystem.OtherHVACType.SpotExhaust.RequiredVentilationRate,41348554-6c5c-4ef1-831c-3c8fafc6b028,Required Ventilation Rate,HVAC,Minimum ventilation rate required by local code.,https://bedes.lbl.gov/node/41348554-6c5c-4ef1-831c-3c8fafc6b028,0.984
VentilationType,983,Audits.Audit.Systems.HVACSystems.HVACSystem.OtherHVACSystems.OtherHVACSystem.OtherHVACType.MechanicalVentilation.VentilationType,dab5513e-50b4-445e-ae1d-b303d31fb3cc,Ventilation Type,HVAC,"Type of ventilation, and use of heat recovery",https://bedes.lbl.gov/node/dab5513e-50b4-445e-ae1d-b303d31fb3cc,0.9874999999999999
DemandControlVentilation,,,,,,,,
VentilationZoneControl,,,,,,,,
MakeupAirSourceID,,,,,,,,
VentilationControlMethod,,,,,,,,
SpotExhaust,,,,,,,,
ExhaustLocation,,,,,,,,
NaturalVentilation,1004,Audits.Audit.Systems.HVACSystems.HVACSystem.OtherHVACSystems.OtherHVACSystem.OtherHVACType.NaturalVentilation,0259fe9a-9be4-4ad7-b037-893a4b6304ac,Natural Ventilation Rate,HVAC,Average rate of natural ventilation when used. Units depend on ventilation method,https://bedes.lbl.gov/node/0259fe9a-9be4-4ad7-b037-893a4b6304ac,0.95
NaturalVentilationRate,1005,Audits.Audit.Systems.HVACSystems.HVACSystem.OtherHVACSystems.OtherHVACSystem.OtherHVACType.NaturalVentilation.NaturalVentilationRate,0259fe9a-9be4-4ad7-b037-893a4b6304ac,Natural Ventilation Rate,HVAC,Average rate of natural ventilation when used. Units depend on ventilation method,https://bedes.lbl.gov/node/0259fe9a-9be4-4ad7-b037-893a4b6304ac,0.9833333333333333
NaturalVentilationMethod,1006,Audits.Audit.Systems.HVACSystems.HVACSystem.OtherHVACSystems.OtherHVACSystem.OtherHVACType.NaturalVentilation.NaturalVentilationMethod,4ae59a04-39e1-4faf-a256-9eceac581e55,Natural Ventilation Method,HVAC,Strategy for introducing natural ventilation,https://bedes.lbl.gov/node/4ae59a04-39e1-4faf-a256-9eceac581e55,0.9846153846153847
OtherHVACSystemCondition,,,,,,,,
Integration,,,,,,,,
LinkedDeliveryID,,,,,,,,
FrequencyOfMaintenance,1079,Audits.Audit.Systems.HVACSystems.HVACSystem.FrequencyOfMaintenance,b64c91e4-2e9c-4145-bd8f-5188cd019b64,Frequency Of Maintenance,Controls and Operations,Frequency of maintenance on the premises or equipment.,https://bedes.lbl.gov/node/b64c91e4-2e9c-4145-bd8f-5188cd019b64,0.9833333333333333
PrimaryHVACSystemType,,,,,,,,
PrimaryHVACControlStrategy,,,,,,,,
LightingSystems,,,,,,,,
LightingSystem,,,,,,,,
LampType,1142,Audits.Audit.Systems.LightingSystems.LightingSystem.LampType,b0b0b5fb-2906-40a2-9125-b701d38ae570,Lamp Type,Loads,"A lamp is a replaceable component, or bulb, which is designed to produce light from electricity, though, non-electric lamps also exist.",https://bedes.lbl.gov/node/b0b0b5fb-2906-40a2-9125-b701d38ae570,0.9777777777777777
Incandescent,,,,,,,,
LampLabel,1158,Audits.Audit.Systems.LightingSystems.LightingSystem.LampType.SolidStateLighting.LampLabel,9d2a07db-bc1a-4c17-9c13-ee23c884c5e5,Lamp Label,Loads,Label of a given Lamp Type.,https://bedes.lbl.gov/node/9d2a07db-bc1a-4c17-9c13-ee23c884c5e5,0.98
LinearFluorescent,,,,,,,,
LampLength,,,,,,,,
CompactFluorescent,,,,,,,,
FluorescentStartType,,,,,,,,
Halogen,,,,,,,,
TransformerNeeded,1159,Audits.Audit.Systems.LightingSystems.LightingSystem.LampType.SolidStateLighting.TransformerNeeded,9624a9d7-5cda-4ab6-ac25-51e87e862101,Transformer Needs,Loads,Halogen lamp dependence on a transformer.,https://bedes.lbl.gov/node/9624a9d7-5cda-4ab6-ac25-51e87e862101,0.9529411764705882
HighIntensityDischarge,,,,,,,,
MetalHalideStartType,,,,,,,,
SolidStateLighting,,,,,,,,
Induction,,,,,,,,
Neon,,,,,,,,
Plasma,,,,,,,,
Photoluminescent,,,,,,,,
SelfLuminous,,,,,,,,
BallastType,1168,Audits.Audit.Systems.LightingSystems.LightingSystem.BallastType,61c6894b-e162-49ad-a440-56bc2fd6ea32,Ballast Type,Loads,A ballast is a piece of equipment required to control the starting and operating voltages of electrical gas discharge lights.,https://bedes.lbl.gov/node/61c6894b-e162-49ad-a440-56bc2fd6ea32,0.9833333333333333
InputVoltage,1169,Audits.Audit.Systems.LightingSystems.LightingSystem.InputVoltage,fa17de14-c03c-48a5-ac3b-a94ef10c4499,Input Voltage,Loads,Voltage rating for lighting system.,https://bedes.lbl.gov/node/fa17de14-c03c-48a5-ac3b-a94ef10c4499,0.9846153846153847
InstallationType,1170,Audits.Audit.Systems.LightingSystems.LightingSystem.InstallationType,57972855-6a46-4821-b390-0b939d6cae5f,Installation Type,Loads,Installation of lamp relative to mounting surface.,https://bedes.lbl.gov/node/57972855-6a46-4821-b390-0b939d6cae5f,0.9882352941176471
LightingDirection,1171,Audits.Audit.Systems.LightingSystems.LightingSystem.LightingDirection,9dcbc329-058a-482c-8e86-25f802c634f4,Lighting Direction,Loads,Directional design of lighting fixture(s).,https://bedes.lbl.gov/node/9dcbc329-058a-482c-8e86-25f802c634f4,0.9888888888888889
LightingControlTypeOccupancy,,,,,,,,
LightingControlTypeTimer,,,,,,,,
LightingControlTypeDaylighting,,,,,,,,
LightingControlTypeManual,,,,,,,,
DimmingCapability,,,,,,,,
MinimumDimmingLightFraction,,,,,,,,
MinimumDimmingPowerFraction,,,,,,,,
DaylightingControlSteps,,,,,,,,
PercentPremisesServed,,,,,,,,
InstalledPower,,,,,,,,
LampPower,,,,,,,,
NumberOfLampsPerLuminaire,,,,,,,,
NumberOfLampsPerBallast,,,,,,,,
NumberOfBallastsPerLuminaire,,,,,,,,
NumberOfLuminaires,,,,,,,,
OutsideLighting,,,,,,,,
ReflectorType,1188,Audits.Audit.Systems.LightingSystems.LightingSystem.ReflectorType,1d06ee5e-8eb1-4ca9-824a-2d1a0988e5ad,Reflector Type,Loads,Characteristics of the lamp fixture.,https://bedes.lbl.gov/node/1d06ee5e-8eb1-4ca9-824a-2d1a0988e5ad,0.9857142857142858
LightingEfficacy,,,,,,,,
WorkPlaneHeight,,,,,,,,
LuminaireHeight,,,,,,,,
FixtureSpacing,,,,,,,,
RatedLampLife,,,,,,,,
DomesticHotWaterSystems,1258,Audits.Audit.Systems.DomesticHotWaterSystems,9e8edeaf-8b56-4893-a42b-9521248b5e06,Domestic Hot Water Type,Loads,Type of water heating equipment for hot running water.,https://bedes.lbl.gov/node/9e8edeaf-8b56-4893-a42b-9521248b5e06,0.9130434782608695
DomesticHotWaterSystem,1259,Audits.Audit.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem,9e8edeaf-8b56-4893-a42b-9521248b5e06,Domestic Hot Water Type,Loads,Type of water heating equipment for hot running water.,https://bedes.lbl.gov/node/9e8edeaf-8b56-4893-a42b-9521248b5e06,0.9201581027667984
DomesticHotWaterType,1260,Audits.Audit.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType,9e8edeaf-8b56-4893-a42b-9521248b5e06,Domestic Hot Water Type,Loads,Type of water heating equipment for hot running water.,https://bedes.lbl.gov/node/9e8edeaf-8b56-4893-a42b-9521248b5e06,0.9739130434782608
StorageTank,,,,,,,,
TankHeatingType,1262,Audits.Audit.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType,3ff2d56e-7450-4524-ba87-c12f97f31adb,Tank Heating Type,Loads,Direct or indirect heating of hot water tank.,https://bedes.lbl.gov/node/3ff2d56e-7450-4524-ba87-c12f97f31adb,0.9764705882352941
Direct,,,,,,,,
DirectTankHeatingSource,,,,,,,,
ElectricResistance,,,,,,,,
Combustion,,,,,,,,
Indirect,,,,,,,,
IndirectTankHeatingSource,1271,Audits.Audit.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource,58334cea-c0f6-4309-bdd6-86bdbaf2951d,Indirect Tank Heating Source,Loads,Source of heat for indirect-fired hot water tank.,https://bedes.lbl.gov/node/58334cea-c0f6-4309-bdd6-86bdbaf2951d,0.9785714285714285
RatedHeatPumpSensibleHeatRatio,,,,,,,,
HPWHMinimumAirTemperature,,,,,,,,
Solar,,,,,,,,
SolarThermalSystemType,1277,Audits.Audit.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.SolarThermalSystemType,8f2effea-95e7-4de7-ad0b-520070443ce3,Solar Thermal System Collector Type,Generation and Storage Equipment,Type of solar energy collector used in a solar hot water or space heating system,https://bedes.lbl.gov/node/8f2effea-95e7-4de7-ad0b-520070443ce3,0.9075324675324675
SolarThermalSystemCollectorArea,1278,Audits.Audit.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.SolarThermalSystemCollectorArea,8f2effea-95e7-4de7-ad0b-520070443ce3,Solar Thermal System Collector Type,Generation and Storage Equipment,Type of solar energy collector used in a solar hot water or space heating system,https://bedes.lbl.gov/node/8f2effea-95e7-4de7-ad0b-520070443ce3,0.9406451612903225
SolarThermalSystemCollectorLoopType,1279,Audits.Audit.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.SolarThermalSystemCollectorLoopType,8f2effea-95e7-4de7-ad0b-520070443ce3,Solar Thermal System Collector Type,Generation and Storage Equipment,Type of solar energy collector used in a solar hot water or space heating system,https://bedes.lbl.gov/node/8f2effea-95e7-4de7-ad0b-520070443ce3,0.9478341013824885
SolarThermalSystemCollectorType,1280,Audits.Audit.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.SolarThermalSystemCollectorType,8f2effea-95e7-4de7-ad0b-520070443ce3,Solar Thermal System Collector Type,Generation and Storage Equipment,Type of solar energy collector used in a solar hot water or space heating system,https://bedes.lbl.gov/node/8f2effea-95e7-4de7-ad0b-520070443ce3,0.9771428571428572
SolarThermalSystemCollectorAzimuth,1281,Audits.Audit.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.SolarThermalSystemCollectorAzimuth,8f2effea-95e7-4de7-ad0b-520070443ce3,Solar Thermal System Collector Type,Generation and Storage Equipment,Type of solar energy collector used in a solar hot water or space heating system,https://bedes.lbl.gov/node/8f2effea-95e7-4de7-ad0b-520070443ce3,0.9131092436974789
SolarThermalSystemCollectorTilt,1282,Audits.Audit.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.SolarThermalSystemCollectorTilt,8f2effea-95e7-4de7-ad0b-520070443ce3,Solar Thermal System Collector Type,Generation and Storage Equipment,Type of solar energy collector used in a solar hot water or space heating system,https://bedes.lbl.gov/node/8f2effea-95e7-4de7-ad0b-520070443ce3,0.9406451612903225
SolarThermalSystemStorageVolume,,,,,,,,
SpaceHeatingSystem,,,,,,,,
HeatingPlantID,,,,,,,,
TankVolume,,,,,,,,
TankHeight,,,,,,,,
TankPerimeter,,,,,,,,
RecoveryEfficiency,,,,,,,,
StorageTankInsulationRValue,,,,,,,,
StorageTankInsulationThickness,,,,,,,,
OffCycleHeatLossCoefficient,,,,,,,,
Instantaneous,,,,,,,,
InstantaneousWaterHeatingSource,,,,,,,,
HeatExchanger,,,,,,,,
Recirculation,1314,Audits.Audit.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.Recirculation,1fb90ab1-9234-44a2-a0b7-db2ba5f25782,Recirculation Loop Count,Loads,The total number of hot water recirculation loops coming from and returning to a specific water heater.,https://bedes.lbl.gov/node/1fb90ab1-9234-44a2-a0b7-db2ba5f25782,0.9083333333333333
RecirculationLoopCount,1315,Audits.Audit.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.Recirculation.RecirculationLoopCount,1fb90ab1-9234-44a2-a0b7-db2ba5f25782,Recirculation Loop Count,Loads,The total number of hot water recirculation loops coming from and returning to a specific water heater.,https://bedes.lbl.gov/node/1fb90ab1-9234-44a2-a0b7-db2ba5f25782,0.9833333333333333
RecirculationFlowRate,,,,,,,,
RecirculationControlType,,,,,,,,
RecirculationEnergyLossRate,,,,,,,,
HotWaterDistributionType,,,,,,,,
WaterHeaterEfficiencyType,,,,,,,,
WaterHeaterEfficiency,,,,,,,,
DailyHotWaterDraw,,,,,,,,
HotWaterSetpointTemperature,,,,,,,,
ParasiticFuelConsumptionRate,,,,,,,,
CookingSystems,,,,,,,,
CookingSystem,,,,,,,,
TypeOfCookingEquipment,,,,,,,,
NumberOfMeals,,,,,,,,
CookingEnergyPerMeal,,,,,,,,
DailyWaterUse,,,,,,,,
RefrigerationSystems,1464,Audits.Audit.Systems.RefrigerationSystems,8c39ee1e-4f69-45c9-a6f6-1e5e2b4eb796,Refrigeration Type,Loads,"Refrigeration equipment includes a refrigerator or freezer used for storing food products at specified temperatures, with the condensing unit and compressor built into the cabinet, and designed for use by commercial or institutional premises, other than laboratory settings. These units may be vertical or chest configurations and may contain a worktop surface.",https://bedes.lbl.gov/node/8c39ee1e-4f69-45c9-a6f6-1e5e2b4eb796,0.9166666666666667
RefrigerationSystem,1465,Audits.Audit.Systems.RefrigerationSystems.RefrigerationSystem,8c39ee1e-4f69-45c9-a6f6-1e5e2b4eb796,Refrigeration Type,Loads,"Refrigeration equipment includes a refrigerator or freezer used for storing food products at specified temperatures, with the condensing unit and compressor built into the cabinet, and designed for use by commercial or institutional premises, other than laboratory settings. These units may be vertical or chest configurations and may contain a worktop surface.",https://bedes.lbl.gov/node/8c39ee1e-4f69-45c9-a6f6-1e5e2b4eb796,0.9245614035087719
RefrigerationSystemCategory,,,,,,,,
CentralRefrigerationSystem,,,,,,,,
NetRefrigerationCapacity,,,,,,,,
TotalHeatRejection,,,,,,,,
SuctionVaporTemperature,,,,,,,,
NumberOfRefrigerantReturnLines,,,,,,,,
EvaporatorPressureRegulators,,,,,,,,
RefrigerantSubcooler,1473,Audits.Audit.Systems.RefrigerationSystems.RefrigerationSystem.RefrigerationSystemCategory.CentralRefrigerationSystem.RefrigerantSubcooler,8eccedba-beab-4932-99bb-90e3ab213c2f,Refrigerant,HVAC,The type of refrigerant used in the heat pump,https://bedes.lbl.gov/node/8eccedba-beab-4932-99bb-90e3ab213c2f,0.91
CaseReturnLineDiameter,,,,,,,,
RefrigerationCompressor,1475,Audits.Audit.Systems.RefrigerationSystems.RefrigerationSystem.RefrigerationSystemCategory.CentralRefrigerationSystem.RefrigerationCompressor,a3f51a65-aabf-4b77-acdb-f753674f9a73,Refrigeration Compressor Type,Loads,Type of compressor in the refrigeration system. See Chiller Compressor Type for list.,https://bedes.lbl.gov/node/a3f51a65-aabf-4b77-acdb-f753674f9a73,0.9586206896551724
RefrigerationCompressorType,1476,Audits.Audit.Systems.RefrigerationSystems.RefrigerationSystem.RefrigerationSystemCategory.CentralRefrigerationSystem.RefrigerationCompressor.RefrigerationCompressorType,a3f51a65-aabf-4b77-acdb-f753674f9a73,Refrigeration Compressor Type,Loads,Type of compressor in the refrigeration system. See Chiller Compressor Type for list.,https://bedes.lbl.gov/node/a3f51a65-aabf-4b77-acdb-f753674f9a73,0.9862068965517241
CompressorUnloader,,,,,,,,
CompressorUnloaderStages,,,,,,,,
DesuperheatValve,,,,,,,,
CrankcaseHeater,,,,,,,,
RefrigerationUnit,1483,Audits.Audit.Systems.RefrigerationSystems.RefrigerationSystem.RefrigerationSystemCategory.RefrigerationUnit,8eccedba-beab-4932-99bb-90e3ab213c2f,Refrigerant,HVAC,The type of refrigerant used in the heat pump,https://bedes.lbl.gov/node/8eccedba-beab-4932-99bb-90e3ab213c2f,0.9112299465240642
RefrigerationUnitType,1484,Audits.Audit.Systems.RefrigerationSystems.RefrigerationSystem.RefrigerationSystemCategory.RefrigerationUnit.RefrigerationUnitType,8c39ee1e-4f69-45c9-a6f6-1e5e2b4eb796,Refrigeration Type,Loads,"Refrigeration equipment includes a refrigerator or freezer used for storing food products at specified temperatures, with the condensing unit and compressor built into the cabinet, and designed for use by commercial or institutional premises, other than laboratory settings. These units may be vertical or chest configurations and may contain a worktop surface.",https://bedes.lbl.gov/node/8c39ee1e-4f69-45c9-a6f6-1e5e2b4eb796,0.9507936507936509
DoorConfiguration,1485,Audits.Audit.Systems.RefrigerationSystems.RefrigerationSystem.RefrigerationSystemCategory.RefrigerationUnit.DoorConfiguration,41b37622-afea-4514-950f-1c6e47fd39f9,Door Configuration,Loads,Door configuration of the refrigerator/freezer unit.,https://bedes.lbl.gov/node/41b37622-afea-4514-950f-1c6e47fd39f9,0.9888888888888889
RefrigeratedCaseDoors,,,,,,,,
CaseDoorOrientation,1487,Audits.Audit.Systems.RefrigerationSystems.RefrigerationSystem.RefrigerationSystemCategory.RefrigerationUnit.CaseDoorOrientation,89f1930c-e92c-4400-a296-48416a7705c3,Case Door Orientation,Loads,"Orientation of refrigerated case doors used for display cases at stores, food-service establishments.",https://bedes.lbl.gov/node/89f1930c-e92c-4400-a296-48416a7705c3,0.9809523809523809
DefrostingType,1488,Audits.Audit.Systems.RefrigerationSystems.RefrigerationSystem.RefrigerationSystemCategory.RefrigerationUnit.DefrostingType,7e52facc-4039-4bba-927e-6e79583c71ce,Defrosting Type,Loads,Type of defrost method used for commercial refrigerated display and storage cabinets. Designed to remove frost (ice) from cooling coils of a refrigerating system.,https://bedes.lbl.gov/node/7e52facc-4039-4bba-927e-6e79583c71ce,0.9866666666666667
RefrigerationUnitSize,,,,,,,,
AntiSweatHeaters,,,,,,,,
AntiSweatHeaterPower,,,,,,,,
AntiSweatHeaterControls,,,,,,,,
RefrigerationEnergy,1496,Audits.Audit.Systems.RefrigerationSystems.RefrigerationSystem.RefrigerationSystemCategory.RefrigerationUnit.RefrigerationEnergy,8c39ee1e-4f69-45c9-a6f6-1e5e2b4eb796,Refrigeration Type,Loads,"Refrigeration equipment includes a refrigerator or freezer used for storing food products at specified temperatures, with the condensing unit and compressor built into the cabinet, and designed for use by commercial or institutional premises, other than laboratory settings. These units may be vertical or chest configurations and may contain a worktop surface.",https://bedes.lbl.gov/node/8c39ee1e-4f69-45c9-a6f6-1e5e2b4eb796,0.9112280701754386
DishwasherSystems,,,,,,,,
DishwasherSystem,,,,,,,,
DishwasherMachineType,1562,Audits.Audit.Systems.DishwasherSystems.DishwasherSystem.DishwasherMachineType,6c0ea29c-0fa9-4c94-8051-536eb3daa424,Dishwasher Machine Type,Loads,They type of dishwasher machine such as being either stationary rack or conveyor.,https://bedes.lbl.gov/node/6c0ea29c-0fa9-4c94-8051-536eb3daa424,0.9826086956521739
DishwasherConfiguration,1563,Audits.Audit.Systems.DishwasherSystems.DishwasherSystem.DishwasherConfiguration,9993f852-893e-4508-9748-b1a3ffe1d22a,Dishwasher Configuration,Loads,"A machine designed to clean and sanitize plates, pots, pans, glasses, cups, bowls, utensils, and trays by applying sprays of detergent solution (with or without blasting media granules) and a sanitizing rinse.",https://bedes.lbl.gov/node/9993f852-893e-4508-9748-b1a3ffe1d22a,0.9916666666666667
DishwasherClassification,,,,,,,,
DishwasherLoadsPerWeek,,,,,,,,
DishwasherEnergyFactor,,,,,,,,
DishwasherHotWaterUse,,,,,,,,
LaundrySystems,,,,,,,,
LaundrySystem,,,,,,,,
LaundryType,1634,Audits.Audit.Systems.LaundrySystems.LaundrySystem.LaundryType,95556e35-fee4-4286-8fba-68ea027905f6,Laundry Load Type,Controls and Operations,Type of materials laundered.,https://bedes.lbl.gov/node/95556e35-fee4-4286-8fba-68ea027905f6,0.9294117647058824
Washer,,,,,,,,
ClothesWasherModifiedEnergyFactor,1647,Audits.Audit.Systems.LaundrySystems.LaundrySystem.LaundryType.Combination.ClothesWasherModifiedEnergyFactor,a0f5e7ff-632c-4ad4-bdda-cde3a644df84,Clothes Washer Modified Energy Factor,Loads,"Modified Energy Factor, MEF, is the energy performance metric for ENERGY STAR qualified clothes washers and all clothes washers as of February 1, 2013. MEF is the quotient of the capacity of the clothes container, C, divided by the total clothes washer energy consumption per cycle, with such energy consumption expressed as the sum of the machine electrical energy consumption, M, the hot water energy consumption, E, and the energy required for removal of the remaining moisture in the wash load, D. The higher MEF, the more efficient the clothes washer. The equation is: MEF = C/(M + E + D).",https://bedes.lbl.gov/node/a0f5e7ff-632c-4ad4-bdda-cde3a644df84,0.9783783783783784
ClothesWasherWaterFactor,,,,,,,,
ClothesWasherCapacity,,,,,,,,
ClothesWasherClassification,,,,,,,,
ClothesWasherLoaderType,,,,,,,,
Dryer,,,,,,,,
DryerElectricEnergyUsePerLoad,,,,,,,,
DryerGasEnergyUsePerLoad,,,,,,,,
DryerType,,,,,,,,
Combination,,,,,,,,
WasherDryerType,,,,,,,,
QuantityOfLaundry,,,,,,,,
LaundryEquipmentUsage,,,,,,,,
PumpSystems,,,,,,,,
PumpSystem,,,,,,,,
PumpEfficiency,,,,,,,,
PumpMaximumFlowRate,,,,,,,,
PumpMinimumFlowRate,,,,,,,,
PumpInstalledFlowRate,1728,Audits.Audit.Systems.PumpSystems.PumpSystem.PumpInstalledFlowRate,8430c73e-fdf1-43f4-8131-1e89d7b93251,Installed Flow Rate,HVAC,Actual flow rate of fan under normal operating conditions,https://bedes.lbl.gov/node/8430c73e-fdf1-43f4-8131-1e89d7b93251,0.9014202172096909
PumpPowerDemand,,,,,,,,
PumpControlType,,,,,,,,
PumpOperation,,,,,,,,
PumpingConfiguration,,,,,,,,
PumpApplication,1733,Audits.Audit.Systems.PumpSystems.PumpSystem.PumpApplication,3d8ea5a9-acb2-45a1-ad5c-b67ecce27c7f,Pump Application,Loads,Type of system served by a pump,https://bedes.lbl.gov/node/3d8ea5a9-acb2-45a1-ad5c-b67ecce27c7f,0.9874999999999999
LinkedSystemID,,,,,,,,
FanSystems,,,,,,,,
FanSystem,,,,,,,,
FanEfficiency,,,,,,,,
FanSize,,,,,,,,
InstalledFlowRate,1752,Audits.Audit.Systems.FanSystems.FanSystem.InstalledFlowRate,8430c73e-fdf1-43f4-8131-1e89d7b93251,Installed Flow Rate,HVAC,Actual flow rate of fan under normal operating conditions,https://bedes.lbl.gov/node/8430c73e-fdf1-43f4-8131-1e89d7b93251,0.9789473684210527
MinimumFlowRate,1753,Audits.Audit.Systems.FanSystems.FanSystem.MinimumFlowRate,b0ce748b-734f-49f4-a30e-c0cf32231358,Minimum Flow Rate,HVAC,The lowest flow rate rated for a fan,https://bedes.lbl.gov/node/b0ce748b-734f-49f4-a30e-c0cf32231358,0.9764705882352941
MaximumFanPower,1754,Audits.Audit.Systems.FanSystems.FanSystem.MaximumFanPower,7a74f3ab-9a5e-4e51-801b-0d7ecf1535e5,Maximum Fan Power,HVAC,Fan power at maximum flow rate (full load),https://bedes.lbl.gov/node/7a74f3ab-9a5e-4e51-801b-0d7ecf1535e5,0.9764705882352941
FanPowerMinimumRatio,1755,Audits.Audit.Systems.FanSystems.FanSystem.FanPowerMinimumRatio,07002275-a9ee-4480-b300-d86e4fc42e57,Fan Power Minimum Ratio,HVAC,"The minimum power draw of the fan, expressed as a ratio of the full load fan power.",https://bedes.lbl.gov/node/07002275-a9ee-4480-b300-d86e4fc42e57,0.9695652173913043
FanType,1756,Audits.Audit.Systems.FanSystems.FanSystem.FanType,9dd2015a-6900-4bb8-a880-3c1ad85ce668,Fan Type,HVAC,Method of generating air flow,https://bedes.lbl.gov/node/9dd2015a-6900-4bb8-a880-3c1ad85ce668,0.9708333333333333
BeltType,1757,Audits.Audit.Systems.FanSystems.FanSystem.BeltType,dd10f194-07e6-4e81-869d-0e5a26d64057,Belt Type,HVAC,Type of belt drive in fan unit,https://bedes.lbl.gov/node/dd10f194-07e6-4e81-869d-0e5a26d64057,0.9777777777777777
FanApplication,1758,Audits.Audit.Systems.FanSystems.FanSystem.FanApplication,74bc3ecf-376b-49be-ab1d-94a4eb146927,Fan Application,HVAC,"Application of fan (supply, return, or exhaust)",https://bedes.lbl.gov/node/74bc3ecf-376b-49be-ab1d-94a4eb146927,0.9844444444444445
FanControlType,,,,,,,,
FanPlacement,1760,Audits.Audit.Systems.FanSystems.FanSystem.FanPlacement,01a83f32-cfb0-49df-b43b-7457e516537c,Fan Placement,HVAC,Placement of fan relative to the air stream.,https://bedes.lbl.gov/node/01a83f32-cfb0-49df-b43b-7457e516537c,0.9820512820512821
MotorLocationRelativeToAirStream,1761,Audits.Audit.Systems.FanSystems.FanSystem.MotorLocationRelativeToAirStream,6e426def-2c75-4272-9920-1ffbb6021c40,Motor Location Relative To Air Stream,HVAC,Location of the fan motor relative to the air stream.,https://bedes.lbl.gov/node/6e426def-2c75-4272-9920-1ffbb6021c40,0.972972972972973
DesignStaticPressure,1762,Audits.Audit.Systems.FanSystems.FanSystem.DesignStaticPressure,2dc3251c-7c99-499f-bc03-e0a42c8e6d0b,Design Static Pressure,HVAC,The design static pressure for the fan,https://bedes.lbl.gov/node/2dc3251c-7c99-499f-bc03-e0a42c8e6d0b,0.9818181818181818
NumberOfDiscreteFanSpeedsCooling,1763,Audits.Audit.Systems.FanSystems.FanSystem.NumberOfDiscreteFanSpeedsCooling,5270ef0e-52a7-4fe6-873e-9ec74434c386,Number Of Discrete Fan Speeds,HVAC,"The number of discrete operating speeds for the supply-fan motor, excluding ""off."" Only used if flow control is ""stepped""",https://bedes.lbl.gov/node/5270ef0e-52a7-4fe6-873e-9ec74434c386,0.9286637931034482
